i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32
93,GTEX-12ZZZ-0526-SM-5DUX6,0.18026678187611384,0.0003240265701787547,0.026219149970297565,0.003105254630879732,0.003105254630879732,0.006129502619214776,0.3392828211913377,0.12669438893989307,0.12890857050278123,0.002970243559971918,0.0,0.003348274558513798,0.0017551439218015878,0.003321272344332235,0.00029702435599719175,0.0004590376410865691,0.008640708538100124,0.00869471296646325,0.0045633741966841284,0.0008910730679915753,0.0,0.00121509963817033,0.01690338607765837,0.003132256845061295,0.0005670464978128207,0.00016201328508937734,0.10757682129934655,0.0004320354269050062,0.00013501107090781444,0.009369768321002322,0.007371604471566669,0.004158340983960685
94,GTEX-12ZZZ-2426-SM-5GCNN,0.16512796540843755,0.0006719644735304429,0.02755054341474816,0.0043823770012854976,0.00896926492929765,0.006924155662031086,0.3330022204043473,0.056006778076428655,0.09258501811382494,0.004148650227883604,0.0,0.0015484398737875423,0.0004966693934790231,0.0024541311207198786,0.002249620193993222,0.007742199368937712,0.003827275914456001,0.005375715788243543,0.005901601028397803,0.0009641229402828094,0.0,0.0008180437069066262,0.042246114292392195,0.0001168633867009466,0.0031260955942503214,0.0004966693934790231,0.19884305247166062,0.00984574032955475,5.84316933504733e-05,0.004995909781465467,0.0052588524015425965,0.004265513614584551
95,GTEX-1313W-0011-R7b-SM-5DUWL,0.2100618295196322,0.0026422871637689586,0.06980922686677588,0.0033821275696242666,0.06531733868836866,0.001955292501189029,0.28441579030809067,0.014796808117106167,0.07578079585689372,0.013158590075569413,5.2845743275379165e-05,0.002800824393595096,0.0007398404058553083,0.015378111293135339,0.028642392855255508,0.01717486656449823,0.15748031496062992,0.003540664799450404,0.017491941024150505,0.0014796808117106166,0.0,0.0022195212175659253,0.004121967975479575,0.0,0.0020081382444644084,0.0001585372298261375,0.0021138297310151666,0.0,0.0001585372298261375,0.00010569148655075833,0.002800824393595096,0.00021138297310151666
96,GTEX-1313W-0726-SM-5EGK1,0.19314247510804422,0.0023638404049569016,0.0263604020916406,0.0055872591389890406,0.00458441775506793,0.0026981208662639382,0.4065327953009718,0.03490843103077768,0.13194527351304888,0.00453666340345264,0.0005969293951911368,0.026551419498101764,0.001360999021035792,0.003342804613070366,0.0006446837468064277,0.0013371218452281465,0.0029130154485327475,0.018218285141233494,0.009049449631097634,0.005205224326066713,0.0,0.00019101740646116378,0.010720851937632817,0.001719156658150474,0.003080155679186266,0.00016714023065351831,0.0803944509443423,0.0,0.0002626489338841002,0.0005730522193834913,0.016642391537928895,0.0043695231727991215
97,GTEX-131XE-0006-SM-5P9F9,0.01305272754900471,9.876918401458745e-05,0.00022033125664792585,4.55857772375019e-05,0.00022033125664792585,1.51952590791673e-05,0.03433368788937852,0.0,0.034318492630299346,0.0,1.51952590791673e-05,0.00034189332928126427,0.0068454642151648685,2.279288861875095e-05,0.0,0.0,0.020673149977207112,0.0,0.001717064275945905,0.0005014435496125209,0.0,0.0,3.798814769791825e-05,0.0,7.59762953958365e-06,0.0,3.798814769791825e-05,0.0003342956997416806,1.51952590791673e-05,0.004566175353289774,0.8821227776933597,0.000455857772375019
98,GTEX-131XE-0526-SM-5K7YT,0.2584952395696261,0.0008127564052945274,0.03119436488892329,0.0015094047526898367,0.0027478907036148307,0.015403669014629615,0.2826457156126635,0.03525814691539593,0.08913228578063317,0.0020899450421859277,0.0,0.00216735041411874,0.00046443223159687284,0.019157829553371003,0.0015094047526898367,0.0008901617772273396,0.004025079340506231,0.005031349175632789,0.005882808266893722,0.0008127564052945274,0.0,0.14776685501973838,0.023144206207910828,0.003289728307144516,0.000541837603529685,0.0010449725210929638,0.04934592460716774,7.740537193281214e-05,7.740537193281214e-05,0.012849291740846815,0.0019351342983203034,0.0006966483473953093
99,GTEX-131XG-0006-SM-5O9CE,0.03231541045844193,0.00031637464784488604,0.00045196378263555147,0.0004368983232143664,0.00019585097247540564,6.0261837684740195e-05,0.11742019072871628,0.0,0.11693809602723836,0.0,3.0130918842370098e-05,0.0010696476189041384,0.015653012338611265,7.532729710592525e-05,1.5065459421185049e-05,0.0,0.061060307034063004,0.0,0.011103243593413381,0.0015818732392244301,0.0,0.0,0.00019585097247540564,0.0,4.519637826355515e-05,0.0,4.519637826355515e-05,0.0005574219985838468,4.519637826355515e-05,0.0017927896711210209,0.6383536465944529,0.00024104735073896078
100,GTEX-131XG-0226-SM-5IFG1,0.20670462542383725,0.0012155332352376687,0.030676220331392744,0.006589469643656836,0.00422237860661506,0.003518648838845883,0.42690806730215597,0.027797325826882477,0.1123728488260508,0.006589469643656836,0.00025590173373424605,0.022135499968012284,0.001567398119122257,0.00380653828929691,0.0005757789009020536,0.001183545518520888,0.004126415456464717,0.01768920734437976,0.005597850425436633,0.004350329473482183,0.0,0.0001599385835839038,0.015897895208240035,0.0017273367027061607,0.0025910050540592414,3.1987716716780756e-05,0.0882541104215981,0.0007677052012027381,0.00025590173373424605,0.0012795086686712303,0.00019192630030068453,0.0009596315015034227
101,GTEX-131XH-0006-SM-5O98V,0.008016806939306842,3.0073766653348283e-05,8.162879520194535e-05,1.2888757137149264e-05,0.0002577751427429853,1.2888757137149264e-05,0.011105812399843616,4.296252379049755e-06,0.01594339257865364,0.0,3.0073766653348283e-05,0.00015036883326674142,0.0063197872495821894,2.5777514274298528e-05,8.59250475809951e-06,0.0,0.008089843229750688,0.0,0.0006014753330669657,7.733254282289558e-05,0.0,0.0,1.2888757137149264e-05,0.0,0.0,0.0,2.5777514274298528e-05,0.00031792267604968184,4.296252379049755e-06,0.0005069577807278711,0.948191492561039,0.0001718500951619902
102,GTEX-131XH-2226-SM-5DUXJ,0.14067456275645315,0.0008439309722666822,0.015801879928993394,0.04845327823531124,0.008468410790676019,0.0012513459243954253,0.375170968774554,0.0694351482699415,0.13136222099351047,0.0020079736926345198,0.11323225562378139,0.0017169630125425603,0.0002328085440735675,0.0020952768966621075,0.0012804469924046213,0.0005529202921747228,0.004859878357535721,0.008555713994703605,0.002415388644763263,0.024619503535779762,0.0,0.00017460640805517562,0.012164246427843901,0.0005238192241655269,0.00666414457410587,5.820213601839187e-05,0.006867852050170241,0.00011640427203678374,0.0005238192241655269,0.014055815848441637,0.00020370747606437156,0.005616506125774816
103,GTEX-131YS-2926-SM-5EGKI,0.15541783185952182,0.0005290605396417505,0.02481545864510115,0.006222759680548208,0.00551734562769254,0.009094802610031996,0.3235835033885068,0.031315345274985515,0.08097145592421838,0.005240218678356385,5.038671806111909e-05,0.0018643085682614063,0.0001763535132139168,0.0021414355175975613,0.0009069609251001436,0.00609679288539541,0.003829390572645051,0.0056181190638147785,0.006298339757639886,0.0009069609251001436,0.0,0.0006298339757639886,0.04862318292897992,0.00010077343612223818,0.0028972362885143475,0.00025193359030559545,0.2730204318141738,2.5193359030559546e-05,0.00012596679515279772,0.0006046406167334291,0.0005038671806111909,0.0026201093391781927
104,GTEX-131YS-3126-SM-5KLYT,0.212705918242831,0.004766625991458206,0.0738255033557047,0.0058343502135448444,0.052318486882245274,0.0024405125076266015,0.29114551555826723,0.012202562538133009,0.07439749847467968,0.0031269066503965834,0.0001525320317266626,0.005719951189749848,0.00026693105552165957,0.03843807199511898,0.0336333129957291,0.0035463697376449054,0.13918547895057962,0.0035463697376449054,0.02303233679072605,0.0026311775472849298,0.0,0.004309029896278218,0.006978340451494814,0.0,0.0020210494203782795,0.0001525320317266626,0.0020210494203782795,0.00019066503965832826,0.0003050640634533252,0.0001525320317266626,0.0008770591824283099,7.62660158633313e-05
105,GTEX-132AR-0008-SM-62LDH,0.2150119958871244,0.0027990403290300467,0.02561978750142808,0.001599451616588598,0.01048212041585742,0.000999657260367874,0.5150519821775391,0.022420884268250885,0.1554038615331886,0.0003427396321261282,0.0,0.00125671198446247,5.7123272021021365e-05,0.0007426025362732777,0.002427739060893408,0.00019993145207357476,0.0024563006969039185,0.006140751742259797,0.001799383068662173,0.0016851365246201302,0.0,0.0007140409002627671,0.005626642294070604,0.003570204501313835,0.000999657260367874,0.0,0.000999657260367874,0.0,0.018250885410716327,0.0027419170570090255,0.0,0.0005997943562207243
106,GTEX-132AR-1126-SM-5P9GA,0.17386896117063547,0.0025484339462362644,0.026032389773381195,0.006192968514509632,0.004165182363740991,0.002493628915134409,0.4034472364563067,0.022798892938371743,0.13599868467925355,0.0022744087907269886,0.000575452826569479,0.021346559614172582,0.015043981037459239,0.0047406351903104705,0.0003562327021620585,0.0009864905598333928,0.0039185597237826435,0.014276710602033267,0.0050420628613706735,0.005918943359000357,0.0,0.00013701257775463788,0.014715150850848107,0.0020825911818704956,0.0037815471460280053,8.220754665278273e-05,0.11287096155427068,0.004576220097004905,0.0004110377332639136,0.007371276683199517,0.0012057106842408133,0.0007398679198750446
107,GTEX-132AR-1926-SM-5EGK5,0.26833672902389333,0.001342841266901278,0.034358214484163735,0.001713280237080941,0.0024541581774402666,0.013937766253009817,0.31255788108909055,0.017271716984626782,0.08418225597332839,0.0012965363956288201,0.0,0.002315243563622893,0.0005093535839970365,0.014076680866827191,0.0016206704945360252,0.00013891461381737358,0.0051861455825152804,0.007084645304686053,0.006760511205778848,0.001342841266901278,4.630487127245786e-05,0.09367475458418226,0.03426560474161882,0.0011576217818114465,0.0009724022967216151,0.003009816632709761,0.07246712354139656,9.260974254491573e-05,4.630487127245786e-05,0.012687534728653454,0.0029172068901648454,0.0021763289498055193
108,GTEX-132NY-0326-SM-5IJBL,0.1560295771288377,0.0007155756976863052,0.019695369202984973,0.03186015606365216,0.009234334003475654,0.0013289262957031382,0.35969605070364946,0.09288854056632705,0.135311956929158,0.002146727093058916,0.0864483592871503,0.0019422768937199715,0.0003407503322315739,0.0031008280233073226,0.0006474256312399905,0.0003407503322315739,0.005997205847275701,0.008586908372235663,0.0028963778239683782,0.023750298156540704,0.0,0.00027260026578525916,0.010767710498517736,0.0005111254983473609,0.006746856578185164,6.815006644631479e-05,0.007496507309094626,3.4075033223157395e-05,0.0005452005315705183,0.016492316080008177,0.0017037516611578696,0.01240331209322929
109,GTEX-132NY-1426-SM-5J1MJ,0.3098126351189046,0.0006906077348066298,0.027744415085275042,0.001621426855632957,0.0029425894787412925,0.01288133557530627,0.27552245976459283,0.015613740091280326,0.07527624309392265,0.00402354071582993,0.0003002642325246217,0.002131876050924814,0.000900792697573865,0.012521018496276723,0.0011109776603411001,0.00024021138601969732,0.0032128272880134518,0.00915805909200096,0.0063656017295219795,0.001261109776603411,0.0,0.1409440307470574,0.01969733365361518,0.0010208983905837137,0.0009908719673312515,0.0020417967811674274,0.038253663223636804,3.0026423252462165e-05,3.0026423252462165e-05,0.009758587557050204,0.0169048762911362,0.0069961566178236845
110,GTEX-132NY-1726-SM-5EGKK,0.33204321883567167,0.0003225286244154169,0.03543783260764393,0.0008466376390904693,0.0012497984196097403,0.02080309627479439,0.24334784712143204,0.0133849379132398,0.05736977906789228,0.0018948556684405741,0.0,0.0019351717464925011,0.000362844702467344,0.019472665699080793,0.0003225286244154169,0.00028221254636348977,0.00362844702467344,0.005362038380906305,0.006571520722464119,0.0006853733268827608,0.0,0.19371875503950975,0.026447347202064184,0.0005644250927269795,0.0005241090146750524,0.00012094823415578132,0.028221254636348975,4.031607805192711e-05,4.031607805192711e-05,0.000766005482986615,0.002660861151427189,0.0015723270440251573
111,GTEX-1339X-2626-SM-5K7YX,0.1735676949882136,0.00017935840934713538,0.02505893204878549,0.0023829045813262275,0.0025110177308598955,0.0034078097775955725,0.4110894742236343,0.11133032694475761,0.11435379727375218,0.0033821871476888386,2.562262990673363e-05,0.0014604899046838167,0.0004612073383212053,0.0024341498411396944,0.00010249051962693452,0.0002562262990673363,0.0032796966280619045,0.025545762017013425,0.0018704519831915548,0.0006918110074818079,0.0005636978579481398,0.0017679614635646203,0.022624782207645792,0.00040996207850773806,0.0006661883775750744,0.0032796966280619045,0.0790970585220867,0.0,7.686788972020088e-05,0.003638413446756175,0.0006661883775750744,0.0038177718561033104
112,GTEX-133LE-0326-SM-5P9G4,0.18378037235721048,0.0017355632691700852,0.026096560429157464,0.00769958977595456,0.0035657936257494477,0.005459135373934995,0.39555064689176395,0.02606500473335437,0.1171662985168823,0.004417797412432944,0.00012622278321236982,0.021268538971284317,0.001577784790154623,0.003155569580309246,0.0005364468286525718,0.0007888923950773115,0.005364468286525718,0.010665825181445251,0.0050173556326917005,0.004985799936888608,0.0,0.00012622278321236982,0.019312085831492583,0.0009782265698958662,0.0028715683180814138,6.311139160618491e-05,0.13297570211423163,0.00012622278321236982,0.0006942253076680341,0.015430735247712213,0.0005995582202587567,0.0017986746607762702
113,GTEX-133LE-1526-SM-5IFEN,0.12570477163507018,0.0007189616679910697,0.012827789760472245,0.0113520263367011,0.0012865629848261247,0.002043364740606198,0.31815945812994284,0.018503802928822796,0.17622128883339008,0.00030272070231202936,0.002762326408597268,0.0032542475498543158,0.011276346161123094,0.0024596057062852388,0.0007568017557800734,0.037915767964581674,0.005751693343928558,0.0009081621069360881,0.0070004162409656795,0.0049192114125704775,0.0,0.00011352026336701102,0.014379233359821395,0.0018163242138721763,0.015552276081280509,3.784008778900367e-05,0.011919627653536156,0.20774208196163016,0.0013622431604041322,0.0022704052673402204,0.0,0.0006811215802020661
114,GTEX-133LE-1826-SM-5J1MV,0.14531554977228367,0.0009108653220559532,0.018217306441119064,0.031424853610930385,0.009336369551073519,0.0010735198438516591,0.4367599219258295,0.035003253090435914,0.12878985035783994,0.0022121014964216006,0.05988939492517892,0.0018867924528301887,0.00016265452179570593,0.00439167208848406,0.000520494469746259,0.0004229017566688354,0.004424202992843201,0.008035133376707873,0.0027976577748861416,0.03103448275862069,3.2530904359141185e-05,0.00032530904359141186,0.015582303188028628,0.0009108653220559532,0.008848405985686402,6.506180871828237e-05,0.030676642810670136,0.0,0.00029277813923227067,0.016851008458035135,0.0014638906961613532,0.0023422251138581654
115,GTEX-1399R-2626-SM-5KLZ7,0.1807054162097145,0.0003183924717868893,0.026674213747479393,0.003997594367990943,0.003290055541797856,0.0038914635440619803,0.37262532281458943,0.08299430431244914,0.15767502741712952,0.0020872395372696076,0.0,0.003466940248346128,0.0033254324831075107,0.0021933703611985707,0.00045990023702550676,0.0011674390632185941,0.020377118194360916,0.009764035801464606,0.0072522729684791455,0.0013089468284572115,0.0,0.0012028160045282484,0.05005837195316093,0.0007782927088123961,0.0006014080022641242,0.00038914635440619806,0.05140269572292779,0.00014150776523861748,0.0004952771783351611,0.006933880496692256,0.0003183924717868893,0.004103725191919907
116,GTEX-1399S-0926-SM-5PNVQ,0.16639995585476217,0.0005518154729058603,0.022127800463524996,0.00173821873965346,0.0026211234963028364,0.003586800573888092,0.3551208475885664,0.05336055622999669,0.15414965235625208,0.0011036309458117206,0.0,0.0070080565059044255,0.00805650590442556,0.002152080344332855,0.00016554464187175808,0.00046904315196998124,0.030984438803664055,0.012388257366736563,0.005876834786447412,0.0012139940403928925,0.00016554464187175808,0.0033660743847257475,0.009739543096788435,0.00011036309458117205,0.0011036309458117206,0.0013519479086193577,0.13417393223705992,0.0049387484825074495,0.0004414523783246882,0.00813927822536144,0.0005794062465511533,0.0068149210903873745
117,GTEX-1399T-0426-SM-5PNVJ,0.19017575484452456,0.0,0.03244704821991888,0.005407841369986481,0.0013519603424966202,0.01757548445245606,0.33753943217665616,0.07886435331230283,0.13068949977467328,0.004957187922487607,0.0,0.0013519603424966202,0.0004506534474988734,0.00811176205497972,0.0,0.0018026137899954935,0.00811176205497972,0.004957187922487607,0.0076611086074808476,0.0,0.0,0.025236593059936908,0.016674177557458314,0.0,0.0018026137899954935,0.0004506534474988734,0.010815682739972961,0.0,0.0,0.0009013068949977468,0.10274898602974313,0.009914375844975214
118,GTEX-1399T-1326-SM-5PNVH,0.20078495595211204,0.0006776598147729839,0.02521459227467811,0.006098938332956856,0.004122430539868986,0.006946013101423085,0.3656539417212559,0.0895922746781116,0.1488875084707477,0.002654167607860854,8.470747684662299e-05,0.003134176643325051,0.003303591597018297,0.0037836006324824937,0.001157668850237181,0.00084707476846623,0.012000225886604925,0.014513214366388073,0.00652247571718997,0.002174158572396657,0.0,0.0006776598147729839,0.021402755816580077,0.00056471651231082,0.001044725547775017,0.00025412243053986896,0.04012310819968376,0.00016941495369324599,0.00022588660492432798,0.009176643325050825,0.01815563587079286,0.010051953919132595
119,GTEX-1399U-0626-SM-5J1NZ,0.17077895869769946,0.00034979147046952777,0.025669312525225346,0.0028790528723261133,0.0025292614018565854,0.0059733620341719355,0.35366608368088254,0.08548365397551459,0.11489304453114489,0.001399165881878111,0.0,0.00314812323422575,0.0019373066056773847,0.002502354365666622,0.0002421633257096731,0.00034979147046952777,0.008475716399838558,0.01735503834252657,0.0026099825104264765,0.0010493744114085833,0.00018834925332974573,0.001157002556168438,0.028575272433741424,0.00018834925332974573,0.0007264899771290193,0.001964213641867348,0.14847302569621956,0.0030404950894658955,0.00018834925332974573,0.009121485268397686,0.00016144221713978204,0.0049239876227633525
120,GTEX-139T4-0326-SM-5K7XN,0.19100440662513296,0.00034189332928126427,0.027427442637896975,0.0032289925543230514,0.0017854429418021577,0.01302993466038596,0.36909284303297374,0.04152104543382465,0.09014587448716001,0.000911715544750038,0.00239325330496885,0.0013295851694271386,0.000303905181583346,0.09257711593982677,0.00026591703388542773,0.000759762953958365,0.0029630755204376235,0.006040115483969002,0.0029630755204376235,0.0005318340677708555,0.00011396444309375474,0.0049384592007293724,0.058501747454794105,0.000151952590791673,0.00034189332928126427,0.0005318340677708555,0.05493086157118979,0.0,0.00034189332928126427,0.027161525604011548,0.0017854429418021577,0.002583194043458441
121,GTEX-139T6-0326-SM-5J2LY,0.18158329888383629,0.0014210417527904093,0.02839499793303018,0.008138693675072344,0.003978916907813146,0.0019119470855725506,0.36683546920214966,0.024596940884663084,0.10045473336089293,0.009663083918974783,0.00028420835055808184,0.023795990078544854,0.0011109962794543199,0.002945431996692848,0.0011626705250103349,0.0004392310872261265,0.0028420835055808186,0.012040099214551467,0.003617197188921042,0.004495659363373295,0.0,7.751136833402232e-05,0.015063042579578339,0.0013952046300124018,0.0034105002066969823,7.751136833402232e-05,0.1906262918561389,0.0001291856138900372,0.00023253410500206697,0.0017052501033484912,0.006743489045059942,0.0008267879288962381
122,GTEX-139T6-2026-SM-5IFFL,0.2004274265360641,0.00014247551202137133,0.021727515583259128,0.0013891362422083703,0.00035618878005342833,0.03031166518254675,0.21068566340160286,0.007479964381121995,0.0402493321460374,0.0001068566340160285,0.00024933214603739984,0.00024933214603739984,3.561887800534283e-05,0.16067675868210152,0.0001068566340160285,0.00039180765805877114,0.0006055209260908282,0.0023508459483526267,0.0015672306322350846,0.0001068566340160285,0.0,0.04527159394479074,0.22888691006233303,0.002742653606411398,0.00014247551202137133,0.0,0.01973285841495993,7.123775601068566e-05,3.561887800534283e-05,0.023437221727515584,0.00039180765805877114,7.123775601068566e-05
123,GTEX-139YR-1226-SM-5IFEU,0.2024892416316644,0.0013141958924936222,0.027830030664570824,0.004586801350271858,0.004612569897183498,0.003040688535573479,0.4078903290643441,0.028525781431185095,0.12026180843662226,0.006132914164970238,0.0002834540160280362,0.0222897930785683,0.00739557296364058,0.004200273146597263,0.0008245935011724689,0.0007988249542608293,0.0067255907439379495,0.01698147241477053,0.005076403741593012,0.004561032803360218,0.0,0.00036075965676295516,0.01775452882211972,0.0013657329863169016,0.0026541603318988843,7.730564073491896e-05,0.09570438322982967,0.001262658798670343,0.0007730564073491896,0.002448011956605767,0.0004896023913211534,0.0012884273455819827
124,GTEX-13CF2-0011-R11b-SM-5LZXO,0.20953607437886734,0.019976756603951377,0.0764833369978327,0.01243835788547916,0.040330433143826366,0.0026070295568049752,0.4105914501994535,0.004083299305839118,0.09077488456826963,0.005245469108270251,6.281998932060181e-05,0.007130068787888306,0.00015704997330150453,0.008355058579640041,0.062160379432735495,0.001005119829129629,0.007224298771869209,0.0025127995728240725,0.026101705562710055,0.005465339070892358,0.0,0.0012249897917517355,0.0035807393912743036,0.0,0.0004083299305839118,0.0,0.0011307598077708327,0.0,0.0004711499199045136,6.281998932060181e-05,0.0008166598611678236,6.281998932060181e-05
125,GTEX-13CF2-0011-R1a-SM-5LZY1,0.2542570951585977,0.003005008347245409,0.061602671118530884,0.0035058430717863106,0.14140233722871454,0.002337228714524207,0.28647746243739564,0.02337228714524207,0.08664440734557596,0.003672787979966611,0.000333889816360601,0.004006677796327212,0.0001669449081803005,0.030884808013355594,0.028213689482470786,0.001335559265442404,0.02270450751252087,0.005843071786310518,0.018697829716193656,0.0015025041736227045,0.0,0.003672787979966611,0.006176961602671119,0.0,0.0035058430717863106,0.0001669449081803005,0.001001669449081803,0.000333889816360601,0.0,0.002003338898163606,0.002671118530884808,0.0005008347245409015
126,GTEX-13CF2-0426-SM-5KM1H,0.31241639304390123,0.0004864404718472577,0.031740240788033565,0.000851270825732701,0.0009728809436945154,0.02055210993554664,0.2379910008512708,0.021403380761279338,0.06433175240179984,0.001702541651465402,0.0,0.0019457618873890308,0.0,0.036969475860391586,0.00036483035388544326,0.00036483035388544326,0.004013133892739876,0.003405083302930804,0.006931776723823422,0.00036483035388544326,0.0,0.19737322145202482,0.017755077222424906,0.000851270825732701,0.0007296607077708865,0.00024322023592362885,0.019822449227775752,0.0,0.0,0.0006080505898090721,0.013377112975799587,0.0024322023592362883
127,GTEX-13CF3-0926-SM-5LZZC,0.18404974907265984,0.0010909884355225835,0.02722016146628846,0.004718524983635173,0.003354789439231944,0.004254854898538075,0.3958106044075933,0.021737944577787476,0.11269910538948287,0.007445996072441632,0.00032729653065677506,0.022501636482653284,0.001718306785948069,0.0031365917521274274,0.0004091206633209688,0.0007636919048658084,0.0049367226707396905,0.009982544185031639,0.004254854898538075,0.0035184377045603316,0.0,0.00016364826532838753,0.012437268164957452,0.001772856207724198,0.002291075714597425,0.00013637355444032293,0.16247545276020073,0.0008727907484180668,0.00013637355444032293,0.003954833078769365,0.0011728125681867772,0.0006545930613135501
128,GTEX-13CF3-1726-SM-5LU9E,0.15208802927846046,0.00024237136139993698,0.024334084684553673,0.0014057538961196345,0.003441673331879105,0.007246903705858116,0.3221600135727962,0.046438352844227926,0.08628420465837756,0.0026176107031193195,0.0,0.0013088053515596598,0.0001938970891199496,0.0010664339901597228,0.00014542281683996218,0.0021328679803194455,0.0039264160546789795,0.014469570275576238,0.0036598075571390486,0.0006059284034998424,0.0,0.0003393199059599118,0.06514942194430307,0.00021813422525994328,0.0018177852104995275,0.0001938970891199496,0.2541990838362539,4.84742722799874e-05,0.00014542281683996218,0.0032720133788991493,0.0006059284034998424,0.00024237136139993698
129,GTEX-13CF3-2426-SM-5IFGX,0.14801173965586695,0.0007193416585141279,0.016803821142890026,0.02166657075444553,0.007222190251481844,0.0006330206594924325,0.3969902745007769,0.03973643321632042,0.1267767738965299,0.0021292513092018186,0.1426022903838407,0.0023594406399263393,0.00031651032974621627,0.0028773666340565114,0.00034528399608678136,0.00034528399608678136,0.004258502618403637,0.008747194567531796,0.0019278356448178627,0.024083558727053003,0.0,0.00011509466536226047,0.015681648155607988,0.00031651032974621627,0.006502848592967716,5.754733268113023e-05,0.014242964838579732,0.0002014156643839558,0.0013811359843471254,0.011049087874777003,0.0009207573228980837,0.000978304655579214
130,GTEX-13D11-0626-SM-5LZYY,0.14837767862061368,0.0001928055968710406,0.026221561174461522,0.005012945518647055,0.004985401861951192,0.010686938797994821,0.3188729135680053,0.029444169007877486,0.06786757009860629,0.004517159698121523,0.0,0.0022310361923648984,0.0002754365669586294,0.0015149011182724618,0.0009915716410510659,0.010191152977469288,0.003057345893240787,0.002864540296369746,0.003690849997245634,0.0009364843276593401,0.0,0.00041315485043794413,0.06789511375530215,2.754365669586294e-05,0.0017903376852310912,0.00046824216382967005,0.2850217594887897,0.0,2.754365669586294e-05,0.001459813804880736,0.0001377182834793147,0.0008263097008758883
131,GTEX-13FH7-0526-SM-5IJF8,0.16632413388138578,0.0019083969465648854,0.026497357604227834,0.03725044039929536,0.006422489724016441,0.0016147974163241339,0.4203978273634762,0.016294773928361716,0.12643129770992367,0.0013211978860833823,0.023928361714621257,0.002201996476805637,0.0019083969465648854,0.003706694069289489,0.00018349970640046975,0.00018349970640046975,0.004036993540810335,0.002825895478567234,0.0042571931884908985,0.03798443922489724,0.0,3.669994128009395e-05,0.015193775689958895,7.33998825601879e-05,0.0071931884908984145,7.33998825601879e-05,0.038314738696418084,0.005284791544333529,0.004514092777451556,0.04323253082795068,3.669994128009395e-05,0.0003669994128009395
132,GTEX-13FH7-0826-SM-5J2NW,0.2939634695716275,0.0004504873454009337,0.03431894504054386,0.0013105086411663526,0.0027848308624784995,0.01990334998771398,0.3142354001146695,0.020435744123187813,0.0842411335899746,0.002621017282332705,0.0,0.0024572037021869113,0.00032762716029158815,0.011507904005242035,0.001720042591530838,0.0002866737652551397,0.0022524367270046687,0.012818412646408386,0.005774428700139242,0.000941928085838316,0.0,0.0678597755753952,0.023916782701285937,0.0009828814808747646,0.0005323941354738308,0.002989597837660742,0.08157916291260546,0.00012286018510934558,4.095339503644852e-05,0.0069211237611598005,0.00110574166598411,0.0015971824064214923
133,GTEX-13FH7-0926-SM-5J2MR,0.29415207530605275,0.0002438667512071404,0.040384333999902454,0.0010730137053114178,0.001219333756035702,0.020192166999951227,0.26303467785202167,0.015900112178705555,0.06506364922206506,0.0014144271570014145,0.0,0.001755840608691411,4.8773350241428086e-05,0.016192752280154123,0.0009754670048285616,0.0002926401014485685,0.001755840608691411,0.006535628932351364,0.005218748475832805,0.0009266936545871335,0.0,0.185143637516461,0.03823830658927962,0.0003414134516899966,0.0004389601521728527,9.754670048285617e-05,0.03443398527044823,0.0,0.0,0.002828854314002829,0.001170560405794274,0.0009266936545871335
134,GTEX-13FH7-1526-SM-5J2N6,0.13461230160850746,0.00016031635761235504,0.024234489392401005,0.004488858013145941,0.004729332549564474,0.009993052957836798,0.3056164163950195,0.03329236359749906,0.07179500881739967,0.004275102869662801,0.0,0.0014695666114465879,0.00016031635761235504,0.0012558114679634478,0.0007481430021909902,0.00895099663335649,0.0020306738630898307,0.005691230695238604,0.003580398653342596,0.0007481430021909902,2.671939293539251e-05,0.0003473521081601026,0.05894298081547587,2.671939293539251e-05,0.001736760540800513,0.00018703575054774754,0.3191631486132635,8.015817880617752e-05,5.343878587078502e-05,0.001148933896221878,8.015817880617752e-05,0.0003740715010954951
135,GTEX-13FHO-2926-SM-5L3ES,0.22565248912518124,0.020631947800869986,0.08153093281778637,0.011932092798453359,0.03899830836152731,0.004198888351860802,0.3839113098115031,0.005618656355727405,0.09467133881101981,0.0063436442725954565,6.041565973900435e-05,0.0076425809569840505,9.062348960850652e-05,0.008911309811503142,0.057606331561140645,0.001540599323344611,0.008276945384243596,0.002265587240212663,0.021568390526824553,0.005467617206379893,0.0,0.0011176897051715805,0.0047426292895118415,0.0,0.0008156114064765587,9.062348960850652e-05,0.0013593523441275978,0.0,0.00039270178830352827,0.0002416626389560174,0.0042895118414693085,3.0207829869502175e-05
